job_id,title,company,location,experience_level,experience_years,salary_lpa,company_rating,skills
AIJOB0670,Senior Data Scientist,Enterprise (Mid-size (501-5000)),Berlin,Mid,7.0,36.9,3.2,Deep Learning|Causal Inference|Advanced Statistics|Python|Ml|Research|Cloud|Leadership
AIJOB0673,Computer Vision Engineer,Enterprise (Mid-size (501-5000)),Tokyo,Senior,8.0,48.0,3.3,Cuda|Image Processing|Opencv|Python|Problem Solving|Research
AIJOB0676,AI Agent Developer,Enterprise (Startup (1-50)),Amsterdam,Senior,3.0,41.1,3.3,Apis|Tool Use|Langchain|Autogen|Planning Systems|Python|Agile
AIJOB0677,Data Scientist,Enterprise (Mid-size (501-5000)),New York,Mid,8.0,48.0,4.0,Data Visualization|Python|Scikit-Learn|Sql|Statistics|Ml Algorithms|Statistics
AIJOB0678,ML Engineer,Enterprise (Enterprise (5000+)),Austin,Entry,4.0,33.8,3.1,Sql|Pytorch|Python|Kubernetes|Statistics|Git
AIJOB0679,AI Infrastructure Eng,Enterprise (Big Tech (FAANG+)),Austin,Entry,3.0,48.0,3.3,Kubernetes|Networking|Cloud|Cuda|Distributed Systems|Communication
AIJOB0680,AI Product Manager,Enterprise (Enterprise (5000+)),Toronto,Mid,6.0,48.0,3.6,Product Strategy|Agile|Stakeholder Mgmt|Data Analysis|Communication
AIJOB0682,AI Engineer,Enterprise (Big Tech (FAANG+)),Zurich,Mid,2.0,48.0,4.7,Python|Llm Integration|Docker|Pytorch|Communication|Agile|Statistics
AIJOB0683,AI Engineer,Enterprise (Startup (1-50)),Paris,Mid,3.0,27.7,4.8,Pytorch|Cloud (Aws/Gcp/Azure)|Llm Integration|Docker|Linux|Research|Leadership
AIJOB0684,AI Engineer,Enterprise (Big Tech (FAANG+)),San Francisco,Entry,2.0,48.0,4.6,Pytorch|Docker|Cloud (Aws/Gcp/Azure)|Python|Sql
AIJOB0686,AI Business Analyst,Enterprise (Startup (1-50)),Remote,Mid,7.0,24.7,4.4,Sql|Communication|Python|Business Analysis|Cloud|Linux
AIJOB0688,Data Engineer (AI),Enterprise (Big Tech (FAANG+)),Seattle,Senior,6.0,48.0,4.4,Sql|Feature Stores|Etl|Spark|Statistics|Cloud
AIJOB0689,AI Compliance Manager,Enterprise (Big Tech (FAANG+)),Remote,Mid,4.0,48.0,3.3,Documentation|Risk Management|Legal Knowledge|Auditing|Eu Ai Act|Leadership|Linux
AIJOB0690,Generative AI Engineer,Enterprise (Big Tech (FAANG+)),Chicago,Mid,5.0,48.0,4.4,Diffusion Models|Python|Llms|Git|Sql|Agile
AIJOB0692,Data Scientist,Enterprise (SME (51-500)),Remote,Entry,5.0,32.4,3.2,Statistics|Data Visualization|Python|Scikit-Learn|Sql|Sql
AIJOB0694,AI Compliance Manager,Enterprise (Enterprise (5000+)),Boston,Senior,9.0,48.0,3.2,Legal Knowledge|Eu Ai Act|Risk Management|Leadership|Git
AIJOB0696,Generative AI Engineer,Enterprise (Mid-size (501-5000)),New York,Entry,5.0,37.8,4.4,Genai Apis|Python|Fine-Tuning|Diffusion Models|Deployment|Git|Linux
AIJOB0697,AI Compliance Manager,Enterprise (Startup (1-50)),Sydney,Senior,10.0,29.1,3.8,Legal Knowledge|Eu Ai Act|Auditing|Linux
AIJOB0700,LLM Engineer,Enterprise (Mid-size (501-5000)),San Francisco,Entry,2.0,47.0,3.2,Prompt Engineering|Vector Dbs|Python|Llm Apis|Rag|Communication|Research
AIJOB0701,AI Agent Developer,Enterprise (Startup (1-50)),Tokyo,Mid,3.0,37.1,3.1,Tool Use|Planning Systems|Python|Linux|Communication|Cloud
AIJOB0703,AI Infrastructure Eng,Enterprise (Startup (1-50)),Austin,Senior,6.0,48.0,4.0,Cuda|Storage|Networking|Kubernetes|Distributed Systems|Research|Cloud|Linux
AIJOB0706,AI Infrastructure Eng,Enterprise (Big Tech (FAANG+)),Berlin,Mid,5.0,48.0,4.8,Cuda|Cloud|Distributed Systems|Cloud|Sql|Git
AIJOB0708,Robotics Engineer (AI),Enterprise (Mid-size (501-5000)),Tokyo,Mid,9.0,32.7,3.4,Ros|Control Systems|Simulation|Computer Vision|Statistics
AIJOB0709,Robotics Engineer (AI),Enterprise (SME (51-500)),Singapore,Mid,8.0,31.0,3.9,Python|Computer Vision|Simulation|C++|Sql|Linux|Git
AIJOB0710,NLP Engineer,Enterprise (Enterprise (5000+)),London,Mid,7.0,48.0,4.4,Python|Transformers|Bert|Problem Solving|Cloud
AIJOB0711,LLM Engineer,Enterprise (Enterprise (5000+)),Beijing,Entry,3.0,37.6,4.6,Rag|Prompt Engineering|Fine-Tuning|Llm Apis|Python|Vector Dbs|Problem Solving|Cloud|Research
AIJOB0712,LLM Engineer,Enterprise (SME (51-500)),Los Angeles,Senior,3.0,48.0,3.8,Llm Apis|Rag|Prompt Engineering|Python|Fine-Tuning|Git|Research|Sql
AIJOB0713,Senior ML Engineer,Enterprise (Mid-size (501-5000)),Amsterdam,Senior,9.0,48.0,4.3,Pytorch|Distributed Systems|Llm Fine-Tuning|System Design|Python|Mlops|Statistics|Sql
AIJOB0714,AI Security Engineer,Enterprise (Enterprise (5000+)),Berlin,Mid,9.0,37.1,4.2,Ml Security|Risk Analysis|Red Teaming|Python|Leadership
AIJOB0715,AI Research Scientist,Enterprise (Big Tech (FAANG+)),Paris,Mid,7.0,48.0,3.9,Pytorch|Mathematics|Python|Git
AIJOB0716,AI Research Scientist,Enterprise (Big Tech (FAANG+)),Austin,Mid,9.0,48.0,4.6,Research|Mathematics|Python|Publishing|Sql|Cloud|Linux
AIJOB0717,Computer Vision Engineer,Enterprise (SME (51-500)),Zurich,Mid,6.0,48.0,3.8,Cuda|Image Processing|Python|Cnns|Linux|Sql
AIJOB0718,AI Security Engineer,Enterprise (Big Tech (FAANG+)),Zurich,Senior,9.0,48.0,3.2,Risk Analysis|Red Teaming|Cybersecurity|Ml Security|Sql
AIJOB0719,LLM Engineer,Enterprise (Mid-size (501-5000)),Paris,Entry,8.0,37.6,4.7,Llm Apis|Rag|Vector Dbs|Problem Solving|Linux
AIJOB0720,AI Ethics Officer,Enterprise (Enterprise (5000+)),Sydney,Mid,11.0,48.0,4.7,Communication|Ai Policy|Research|Git
AIJOB0721,RAG Engineer,Enterprise (Mid-size (501-5000)),Paris,Mid,5.0,48.0,3.5,Llms|Langchain|Vector Dbs|Leadership|Linux
AIJOB0722,AI Agent Developer,Enterprise (Mid-size (501-5000)),Dubai,Entry,6.0,36.4,4.0,Autogen|Planning Systems|Apis|Langchain|Tool Use|Python|Problem Solving|Git|Research
AIJOB0723,Senior ML Engineer,Enterprise (Enterprise (5000+)),Austin,Senior,9.0,48.0,3.4,Pytorch|Distributed Systems|Python|System Design|Agile|Cloud
AIJOB0725,Generative AI Engineer,Enterprise (Enterprise (5000+)),Singapore,Senior,8.0,48.0,4.0,Deployment|Fine-Tuning|Genai Apis|Llms|Diffusion Models|Communication|Problem Solving|Sql
AIJOB0726,ML Engineer,Enterprise (Mid-size (501-5000)),Bangalore,Senior,6.0,28.2,3.2,Pytorch|Mlops|Sql|Python|Leadership|Problem Solving|Statistics
AIJOB0731,AI Infrastructure Eng,Enterprise (Startup (1-50)),Paris,Mid,8.0,48.0,3.3,Distributed Systems|Cuda|Storage|Kubernetes|Networking|Cloud|Agile
AIJOB0732,Data Scientist,Enterprise (Startup (1-50)),Austin,Mid,2.0,47.0,3.6,Sql|Ml Algorithms|Statistics|Data Visualization|Scikit-Learn|Cloud|Git
AIJOB0733,AI Agent Developer,Enterprise (Mid-size (501-5000)),New York,Mid,2.0,47.5,3.6,Python|Autogen|Tool Use|Research
AIJOB0736,RAG Engineer,Enterprise (SME (51-500)),Beijing,Mid,7.0,34.1,4.6,Search Systems|Embeddings|Python|Vector Dbs|Llms|Cloud
AIJOB0737,AI Business Analyst,Enterprise (Mid-size (501-5000)),London,Mid,7.0,22.3,3.8,Python|Business Analysis|Communication|Sql|Leadership
AIJOB0740,Robotics Engineer (AI),Enterprise (Startup (1-50)),Tokyo,Entry,3.0,29.4,3.2,Ros|C++|Python|Simulation|Statistics|Git
AIJOB0745,Generative AI Engineer,Enterprise (Enterprise (5000+)),Paris,Entry,4.0,35.2,4.7,Deployment|Python|Genai Apis|Fine-Tuning|Problem Solving|Git|Statistics
AIJOB0746,AI Business Analyst,Enterprise (SME (51-500)),Seattle,Entry,8.0,26.6,3.6,Communication|Sql|Business Analysis|Python|Data Visualization|Cloud
AIJOB0747,Senior ML Engineer,Enterprise (Big Tech (FAANG+)),Boston,Entry,5.0,48.0,3.2,System Design|Mlops|Python|Pytorch|Llm Fine-Tuning|Distributed Systems|Statistics
AIJOB0748,Deep Learning Engineer,Enterprise (SME (51-500)),Austin,Mid,7.0,33.1,4.8,Neural Networks|Gpu Computing|Pytorch|Python|Communication|Cloud
AIJOB0749,MLOps Engineer,Enterprise (SME (51-500)),Berlin,Entry,7.0,30.6,3.4,Python|Cloud|Ci/Cd|Kubernetes|Docker|Mlflow|Linux|Problem Solving|Git
AIJOB0750,Multimodal AI Engineer,Enterprise (SME (51-500)),Sydney,Mid,7.0,48.0,4.2,Vision-Language Models|Python|Pytorch|Cloud
AIJOB0751,AI Product Manager,Enterprise (Enterprise (5000+)),Amsterdam,Senior,10.0,46.1,3.3,Ai Literacy|Data Analysis|Agile|Stakeholder Mgmt|Product Strategy|Communication|Research|Leadership
AIJOB0752,Generative AI Engineer,Enterprise (Big Tech (FAANG+)),Zurich,Senior,4.0,48.0,3.4,Fine-Tuning|Deployment|Genai Apis|Diffusion Models|Research
AIJOB0754,Computer Vision Engineer,Enterprise (Mid-size (501-5000)),Dubai,Mid,4.0,48.0,3.0,Pytorch|Cuda|Opencv|Image Processing|Problem Solving|Leadership|Linux
AIJOB0755,Prompt Engineer,Enterprise (Mid-size (501-5000)),Bangalore,Entry,1.0,21.2,3.6,Documentation|Nlp|Python|Testing|Llm Apis|Communication|Cloud|Statistics
AIJOB0756,AI Ethics Officer,Enterprise (Big Tech (FAANG+)),London,Senior,12.0,41.4,4.9,Ai Policy|Research|Ethics Frameworks|Communication
AIJOB0757,Robotics Engineer (AI),Enterprise (SME (51-500)),Zurich,Mid,4.0,32.7,3.6,C++|Ros|Computer Vision|Agile
AIJOB0758,Senior ML Engineer,Enterprise (Big Tech (FAANG+)),Berlin,Mid,9.0,48.0,3.0,Distributed Systems|Python|Mlops|Llm Fine-Tuning|Statistics|Git
AIJOB0759,AI Compliance Manager,Enterprise (Big Tech (FAANG+)),Zurich,Mid,3.0,42.5,3.8,Documentation|Risk Management|Eu Ai Act|Auditing|Legal Knowledge|Sql|Linux|Communication
AIJOB0760,Data Scientist,Enterprise (Mid-size (501-5000)),Los Angeles,Senior,2.0,41.4,4.4,Scikit-Learn|Ml Algorithms|Python|Data Visualization|Sql|Leadership
AIJOB0761,Prompt Engineer,Enterprise (Enterprise (5000+)),Boston,Mid,5.0,37.8,4.4,Nlp|Llm Apis|Testing|Documentation|Python|Problem Solving
AIJOB0762,Deep Learning Engineer,Enterprise (Mid-size (501-5000)),Sydney,Mid,4.0,48.0,4.4,Cuda|Pytorch|Python|Leadership
AIJOB0763,AI Security Engineer,Enterprise (Big Tech (FAANG+)),Chicago,Mid,3.0,48.0,3.8,Risk Analysis|Cybersecurity|Red Teaming|Python|Ml Security|Leadership|Git|Agile
AIJOB0764,Senior Data Scientist,Enterprise (Startup (1-50)),London,Mid,11.0,36.9,4.4,Leadership|Causal Inference|Ml|Agile
AIJOB0765,AI Engineer,Enterprise (Mid-size (501-5000)),Seattle,Mid,7.0,31.7,3.2,Pytorch|Python|Llm Integration|Statistics|Sql|Leadership
AIJOB0766,MLOps Engineer,Enterprise (Mid-size (501-5000)),Paris,Mid,4.0,31.7,3.9,Monitoring|Mlflow|Cloud|Ci/Cd|Kubernetes|Docker|Python|Linux
AIJOB0767,AI Engineer,Enterprise (Big Tech (FAANG+)),New York,Entry,3.0,45.6,4.5,Cloud (Aws/Gcp/Azure)|Docker|Python|Llm Integration|Leadership|Agile|Linux
AIJOB0768,Data Engineer (AI),Enterprise (Mid-size (501-5000)),New York,Senior,5.0,48.0,3.8,Dbt|Feature Stores|Python|Research|Sql|Cloud
AIJOB0770,NLP Engineer,Enterprise (SME (51-500)),Dubai,Mid,4.0,48.0,3.8,Bert|Transformers|Hugging Face|Text Processing|Python|Llms|Cloud|Agile|Linux
AIJOB0771,Prompt Engineer,Enterprise (Mid-size (501-5000)),Austin,Mid,3.0,48.0,4.6,Nlp|Prompt Design|Documentation|Cloud|Linux
AIJOB0772,Generative AI Engineer,Enterprise (Mid-size (501-5000)),Singapore,Mid,8.0,45.4,4.0,Deployment|Python|Diffusion Models|Agile|Cloud
AIJOB0776,Prompt Engineer,Enterprise (Big Tech (FAANG+)),Tokyo,Entry,2.0,28.2,3.4,Prompt Design|Testing|Documentation|Cloud|Git
AIJOB0777,AI Agent Developer,Enterprise (Mid-size (501-5000)),Remote,Senior,7.0,48.0,4.0,Python|Planning Systems|Langchain|Tool Use|Autogen|Apis|Sql
AIJOB0778,Data Scientist,Enterprise (Mid-size (501-5000)),Tokyo,Mid,5.0,32.4,3.8,Python|Data Visualization|Statistics|Scikit-Learn|Ml Algorithms|Linux
AIJOB0779,Senior ML Engineer,Enterprise (Mid-size (501-5000)),Seattle,Entry,11.0,48.0,4.0,System Design|Python|Distributed Systems|Research
AIJOB0780,Senior Data Scientist,Enterprise (Startup (1-50)),Amsterdam,Entry,5.0,36.9,4.4,Causal Inference|Ml|Deep Learning|Leadership|Sql
AIJOB0781,AI Compliance Manager,Enterprise (Mid-size (501-5000)),Los Angeles,Senior,9.0,47.2,4.4,Auditing|Risk Management|Legal Knowledge|Eu Ai Act|Documentation|Research|Cloud|Linux
AIJOB0782,MLOps Engineer,Enterprise (Startup (1-50)),Tokyo,Mid,4.0,43.0,4.2,Cloud|Monitoring|Mlflow|Kubernetes|Ci/Cd|Python|Communication
AIJOB0783,AI Engineer,Enterprise (Startup (1-50)),Beijing,Senior,2.0,23.5,4.2,Cloud (Aws/Gcp/Azure)|Llm Integration|Python|Pytorch|Problem Solving|Linux
AIJOB0784,LLM Engineer,Enterprise (Big Tech (FAANG+)),Paris,Mid,4.0,48.0,3.6,Prompt Engineering|Fine-Tuning|Rag|Vector Dbs|Communication|Linux|Statistics
AIJOB0785,AI Research Scientist,Enterprise (Startup (1-50)),Los Angeles,Mid,6.0,38.3,3.0,Deep Learning|Mathematics|Python|Pytorch|Publishing|Research|Cloud
AIJOB0786,Deep Learning Engineer,Enterprise (Big Tech (FAANG+)),Paris,Mid,8.0,40.9,4.3,Cuda|Pytorch|Gpu Computing|Tensorflow|Python|Sql|Statistics
AIJOB0787,AI Engineer,Enterprise (SME (51-500)),Tokyo,Mid,6.0,37.4,4.0,Llm Integration|Pytorch|Cloud (Aws/Gcp/Azure)|Docker|Python|Cloud|Problem Solving|Statistics
AIJOB0788,Multimodal AI Engineer,Enterprise (SME (51-500)),Austin,Senior,9.0,48.0,3.5,Pytorch|Vision-Language Models|Apis|Leadership|Linux
AIJOB0789,AI Research Scientist,Enterprise (SME (51-500)),Remote,Entry,12.0,30.6,4.6,Mathematics|Deep Learning|Publishing|Python|Research|Pytorch|Leadership|Communication
AIJOB0790,ML Engineer,Enterprise (Enterprise (5000+)),Seattle,Entry,4.0,36.9,4.6,Sql|Kubernetes|Python|Tensorflow|Pytorch|Research
AIJOB0791,Prompt Engineer,Enterprise (Startup (1-50)),Austin,Senior,3.0,39.0,3.8,Nlp|Documentation|Testing|Agile|Cloud|Linux
AIJOB0792,Senior Data Scientist,Enterprise (SME (51-500)),Beijing,Senior,6.0,36.9,3.4,Leadership|Ml|Deep Learning|Python|Causal Inference|Advanced Statistics|Sql|Cloud
AIJOB0793,Senior Data Scientist,Enterprise (Mid-size (501-5000)),Toronto,Mid,11.0,36.9,3.7,Ml|Deep Learning|Python|Sql|Communication
AIJOB0794,NLP Engineer,Enterprise (Mid-size (501-5000)),Dubai,Mid,8.0,36.0,3.2,Python|Transformers|Hugging Face|Llms|Text Processing|Bert|Agile|Sql
AIJOB0797,AI Product Manager,Enterprise (Startup (1-50)),Amsterdam,Senior,7.0,40.9,4.7,Product Strategy|Agile|Stakeholder Mgmt|Ai Literacy|Data Analysis|Git|Research|Leadership
AIJOB0798,AI Engineer,Enterprise (Startup (1-50)),Singapore,Mid,7.0,33.4,3.0,Llm Integration|Docker|Cloud (Aws/Gcp/Azure)|Statistics|Linux
AIJOB0799,Data Scientist,Enterprise (Enterprise (5000+)),Berlin,Mid,8.0,32.4,3.8,Python|Data Visualization|Statistics|Scikit-Learn|Cloud|Research|Sql
AIJOB0800,Robotics Engineer (AI),Enterprise (SME (51-500)),San Francisco,Mid,3.0,48.0,4.4,Simulation|Control Systems|Computer Vision|C++|Agile|Leadership|Problem Solving
AIJOB0802,RAG Engineer,Enterprise (Mid-size (501-5000)),Zurich,Mid,2.0,48.0,3.0,Embeddings|Search Systems|Langchain|Vector Dbs|Python|Llms|Research|Linux|Leadership
AIJOB0804,AI Research Scientist,Enterprise (Big Tech (FAANG+)),Berlin,Mid,8.0,48.0,3.4,Pytorch|Mathematics|Deep Learning|Publishing|Research|Linux
AIJOB0805,Robotics Engineer (AI),Enterprise (Mid-size (501-5000)),Bangalore,Mid,6.0,29.4,3.9,C++|Computer Vision|Python|Git|Statistics
AIJOB0807,LLM Engineer,Enterprise (Mid-size (501-5000)),Tokyo,Entry,5.0,37.6,3.4,Fine-Tuning|Llm Apis|Python|Rag|Prompt Engineering|Problem Solving|Git|Leadership
AIJOB0809,AI Ethics Officer,Enterprise (Startup (1-50)),Dubai,Mid,9.0,25.8,4.0,Ai Policy|Ethics Frameworks|Research|Git|Agile|Problem Solving
AIJOB0810,AI Business Analyst,Enterprise (Enterprise (5000+)),Dubai,Entry,3.0,22.3,4.7,Sql|Business Analysis|Python|Communication|Leadership
AIJOB0812,AI Product Manager,Enterprise (Enterprise (5000+)),Bangalore,Senior,10.0,32.9,3.0,Stakeholder Mgmt|Ai Literacy|Data Analysis|Product Strategy|Agile|Git|Problem Solving|Cloud
AIJOB0813,Data Engineer (AI),Enterprise (Big Tech (FAANG+)),London,Mid,3.0,44.4,4.2,Etl|Sql|Feature Stores|Communication
AIJOB0814,AI Research Scientist,Enterprise (Mid-size (501-5000)),Boston,Senior,12.0,48.0,3.0,Deep Learning|Mathematics|Publishing|Python|Pytorch|Research|Research|Problem Solving
AIJOB0815,Generative AI Engineer,Enterprise (Mid-size (501-5000)),Chicago,Senior,2.0,48.0,4.2,Genai Apis|Llms|Python|Fine-Tuning|Communication
AIJOB0816,Senior ML Engineer,Enterprise (Enterprise (5000+)),New York,Entry,11.0,48.0,4.2,Mlops|Pytorch|Llm Fine-Tuning|System Design|Distributed Systems|Sql|Leadership
AIJOB0817,Data Engineer (AI),Enterprise (Enterprise (5000+)),Remote,Senior,4.0,48.0,3.8,Feature Stores|Sql|Airflow|Spark|Dbt|Python|Etl|Linux|Git
AIJOB0818,Generative AI Engineer,Enterprise (Enterprise (5000+)),Boston,Entry,7.0,41.6,4.8,Python|Diffusion Models|Genai Apis|Deployment|Llms|Fine-Tuning|Research
AIJOB0819,AI Product Manager,Enterprise (SME (51-500)),Chicago,Mid,8.0,37.1,4.7,Agile|Ai Literacy|Product Strategy|Cloud|Statistics|Git
AIJOB0820,AI Infrastructure Eng,Enterprise (Big Tech (FAANG+)),London,Mid,5.0,48.0,3.5,Distributed Systems|Cloud|Networking|Cuda|Kubernetes|Research|Communication|Linux
AIJOB0822,AI Ethics Officer,Enterprise (SME (51-500)),Toronto,Mid,5.0,25.8,4.0,Ethics Frameworks|Communication|Research|Sql|Leadership|Communication
AIJOB0823,AI Solutions Architect,Enterprise (Big Tech (FAANG+)),Dubai,Mid,11.0,48.0,3.2,Cloud|Enterprise Architecture|Python|System Design|Ml|Sql
AIJOB0824,AI Product Manager,Enterprise (Enterprise (5000+)),Boston,Entry,5.0,48.0,3.6,Data Analysis|Product Strategy|Agile|Problem Solving
AIJOB0825,Deep Learning Engineer,Enterprise (Mid-size (501-5000)),Remote,Mid,6.0,45.1,3.3,Gpu Computing|Neural Networks|Cuda|Communication
AIJOB0826,Generative AI Engineer,Enterprise (Startup (1-50)),Austin,Mid,7.0,40.4,3.2,Diffusion Models|Deployment|Genai Apis|Python|Fine-Tuning|Llms|Git
AIJOB0829,Data Engineer (AI),Enterprise (Startup (1-50)),Sydney,Entry,6.0,30.6,4.0,Sql|Spark|Dbt|Airflow|Python|Etl|Feature Stores|Git|Linux
AIJOB0830,Deep Learning Engineer,Enterprise (Mid-size (501-5000)),San Francisco,Entry,10.0,42.1,3.1,Neural Networks|Python|Tensorflow|Linux|Research|Communication
AIJOB0831,Prompt Engineer,Enterprise (Big Tech (FAANG+)),Amsterdam,Entry,2.0,23.0,3.1,Testing|Prompt Design|Python|Llm Apis|Nlp|Sql
AIJOB0833,Prompt Engineer,Enterprise (Startup (1-50)),San Francisco,Entry,1.0,21.6,4.0,Prompt Design|Llm Apis|Documentation|Cloud|Leadership|Communication
AIJOB0834,Robotics Engineer (AI),Enterprise (Big Tech (FAANG+)),San Francisco,Entry,5.0,48.0,3.1,Simulation|Ros|C++|Sql|Research|Git
AIJOB0835,Senior ML Engineer,Enterprise (Mid-size (501-5000)),New York,Senior,12.0,48.0,4.3,Pytorch|Mlops|Distributed Systems|Python|System Design|Sql
AIJOB0836,Prompt Engineer,Enterprise (Mid-size (501-5000)),Beijing,Mid,5.0,21.2,3.3,Python|Llm Apis|Testing|Cloud|Linux|Research
AIJOB0837,AI Security Engineer,Enterprise (SME (51-500)),London,Mid,7.0,43.5,4.2,Red Teaming|Risk Analysis|Cybersecurity|Ml Security|Problem Solving|Sql
AIJOB0838,ML Engineer,Enterprise (Mid-size (501-5000)),San Francisco,Mid,4.0,48.0,3.6,Kubernetes|Python|Tensorflow|Sql|Mlops|Linux|Sql
AIJOB0840,Computer Vision Engineer,Enterprise (SME (51-500)),London,Mid,6.0,37.4,4.6,Image Processing|Cuda|Python|Pytorch|Opencv|Git
AIJOB0841,AI Engineer,Enterprise (Enterprise (5000+)),Los Angeles,Entry,6.0,29.1,4.2,Python|Docker|Llm Integration|Linux
AIJOB0842,Senior ML Engineer,Enterprise (Mid-size (501-5000)),London,Mid,6.0,48.0,4.6,Python|Llm Fine-Tuning|System Design|Mlops|Distributed Systems|Pytorch|Cloud|Agile|Leadership
AIJOB0843,Generative AI Engineer,Enterprise (Big Tech (FAANG+)),London,Mid,2.0,48.0,3.4,Python|Deployment|Fine-Tuning|Diffusion Models|Cloud
AIJOB0844,Senior ML Engineer,Enterprise (Big Tech (FAANG+)),Paris,Mid,6.0,48.0,4.2,Llm Fine-Tuning|Mlops|System Design|Python|Cloud|Leadership|Linux
AIJOB0846,Robotics Engineer (AI),Enterprise (SME (51-500)),Tokyo,Senior,10.0,30.8,3.8,Python|C++|Ros|Control Systems|Simulation|Computer Vision|Cloud|Problem Solving|Communication
AIJOB0847,AI Solutions Architect,Enterprise (SME (51-500)),San Francisco,Senior,8.0,48.0,3.8,Leadership|Cloud|Python|Enterprise Architecture|System Design|Leadership
AIJOB0849,Multimodal AI Engineer,Enterprise (SME (51-500)),Beijing,Mid,4.0,37.6,4.5,Apis|Python|Vision-Language Models|Fine-Tuning|Sql
AIJOB0850,Data Engineer (AI),Enterprise (Mid-size (501-5000)),Berlin,Mid,6.0,43.0,3.1,Airflow|Sql|Python|Agile
AIJOB0852,AI Product Manager,Enterprise (SME (51-500)),Beijing,Mid,8.0,32.9,4.7,Data Analysis|Ai Literacy|Stakeholder Mgmt|Agile|Problem Solving|Leadership|Research
AIJOB0854,RAG Engineer,Enterprise (Big Tech (FAANG+)),Tokyo,Mid,3.0,48.0,4.2,Langchain|Vector Dbs|Python|Llms|Search Systems|Embeddings|Problem Solving|Sql
AIJOB0856,AI Ethics Officer,Enterprise (Mid-size (501-5000)),Zurich,Entry,8.0,25.8,3.2,Risk Assessment|Research|Ethics Frameworks|Ai Policy|Linux|Communication
AIJOB0859,Robotics Engineer (AI),Enterprise (Enterprise (5000+)),Dubai,Entry,3.0,29.6,4.7,Computer Vision|Control Systems|Simulation|Research|Leadership
AIJOB0861,AI Business Analyst,Enterprise (Big Tech (FAANG+)),Sydney,Entry,8.0,23.7,4.6,Python|Business Analysis|Communication|Sql|Data Visualization|Git
AIJOB0862,ML Engineer,Enterprise (Enterprise (5000+)),New York,Senior,7.0,48.0,4.4,Tensorflow|Pytorch|Kubernetes|Python|Sql|Mlops|Linux
AIJOB0864,Data Engineer (AI),Enterprise (Big Tech (FAANG+)),San Francisco,Entry,5.0,48.0,4.0,Etl|Python|Sql|Dbt|Communication|Sql|Cloud
AIJOB0865,RAG Engineer,Enterprise (Mid-size (501-5000)),London,Mid,7.0,39.2,4.9,Search Systems|Python|Embeddings|Research|Leadership
AIJOB0866,Multimodal AI Engineer,Enterprise (Mid-size (501-5000)),Singapore,Senior,7.0,45.6,3.2,Fine-Tuning|Pytorch|Apis|Research
AIJOB0867,AI Compliance Manager,Enterprise (SME (51-500)),Toronto,Entry,7.0,23.5,4.6,Legal Knowledge|Auditing|Documentation|Eu Ai Act|Risk Management|Statistics|Research
AIJOB0868,LLM Engineer,Enterprise (Startup (1-50)),London,Entry,5.0,37.6,4.8,Llm Apis|Fine-Tuning|Vector Dbs|Python|Prompt Engineering|Research|Linux|Communication
AIJOB0869,AI Engineer,Enterprise (SME (51-500)),Sydney,Mid,6.0,29.6,4.7,Docker|Llm Integration|Python|Git
AIJOB0870,AI Security Engineer,Enterprise (Enterprise (5000+)),Sydney,Mid,3.0,48.0,3.2,Risk Analysis|Red Teaming|Python|Ml Security|Cybersecurity|Leadership
AIJOB0871,NLP Engineer,Enterprise (Mid-size (501-5000)),Tokyo,Senior,4.0,48.0,4.3,Llms|Bert|Text Processing|Linux|Communication|Statistics
AIJOB0872,Deep Learning Engineer,Enterprise (Enterprise (5000+)),San Francisco,Mid,7.0,48.0,3.5,Cuda|Gpu Computing|Neural Networks|Pytorch|Python|Sql|Problem Solving
AIJOB0873,LLM Engineer,Enterprise (Mid-size (501-5000)),Singapore,Entry,3.0,37.6,4.4,Python|Rag|Fine-Tuning|Vector Dbs|Llm Apis|Problem Solving|Agile|Research
AIJOB0875,AI Agent Developer,Enterprise (Big Tech (FAANG+)),Remote,Entry,6.0,48.0,4.6,Langchain|Autogen|Tool Use|Python|Apis|Planning Systems|Problem Solving
AIJOB0878,Senior ML Engineer,Enterprise (Startup (1-50)),Zurich,Senior,7.0,48.0,4.1,Llm Fine-Tuning|System Design|Distributed Systems|Research|Sql
AIJOB0879,AI Ethics Officer,Enterprise (Big Tech (FAANG+)),San Francisco,Entry,10.0,41.6,3.9,Ethics Frameworks|Communication|Risk Assessment|Research
AIJOB0880,Robotics Engineer (AI),Enterprise (Mid-size (501-5000)),Beijing,Senior,10.0,29.4,4.8,Python|C++|Computer Vision|Ros|Linux
AIJOB0881,AI Ethics Officer,Enterprise (Startup (1-50)),Seattle,Senior,4.0,37.4,4.6,Ai Policy|Ethics Frameworks|Research|Linux|Research|Git
AIJOB0882,AI Solutions Architect,Enterprise (Big Tech (FAANG+)),New York,Mid,13.0,48.0,4.6,Python|Leadership|Ml|Sql|Problem Solving|Research
AIJOB0883,Robotics Engineer (AI),Enterprise (Mid-size (501-5000)),Toronto,Mid,10.0,35.0,4.5,Control Systems|Simulation|Python|Computer Vision|C++|Ros|Agile|Problem Solving|Research
AIJOB0884,AI Ethics Officer,Enterprise (Mid-size (501-5000)),Los Angeles,Entry,5.0,33.8,3.2,Ethics Frameworks|Research|Ai Policy|Statistics
